tblCodeID,Code,Description,tblCodeTypeID,CodeType,Created,Modified,Deprecated
200032,NLHG,Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz, Hildesheim,101,RLABO,2019-07-05,2019-08-30,False
120831,NLKG,Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz,101,RLABO,2006-10-23,2019-07-09,False
200033,NLNG,Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz, Norden,101,RLABO,2019-07-05,2019-08-30,False
53426,NLWG,Niedersächsisches Landesamt für Wasserwirtschaft, Hildesheim,101,RLABO,2006-10-23,2019-07-05,False
53917,NMFS,NMFS Office of Science & Technology,101,RLABO,2006-10-23,2006-10-23,False
53529,NOAM,National Marine Fisheries Service Milford,101,RLABO,2006-10-23,2006-10-23,False
53530,NOAS,National Marine Fisheries Service Northeast Fisheries Science Center,101,RLABO,2006-10-23,2006-10-23,False
53531,NOAW,National Marine Fisheries Service Northwest Fisheries Science Center Washington,101,RLABO,2006-10-23,2006-10-23,False
137812,NOCS,National Oceanographic Centre Southampton,101,RLABO,2013-10-09,2013-10-09,False
53532,NODC,National Oceanographic Data Center,101,RLABO,2006-10-23,2006-10-23,False
132018,NORG,Institut für Umwelt und Analytik GmbH, Rostock,101,RLABO,2009-08-27,2009-08-27,False
130071,NOWG,Limnologisches Institut Dr. Nowak,101,RLABO,2007-07-09,2007-07-09,False
53460,NPIN,Norwegian Polar Institute,101,RLABO,2006-10-23,2006-10-23,False
53368,NRCC,Chemical Metrology Group,101,RLABO,2006-10-23,2006-10-23,False
168961,NRNS,Naturvatten Roslagen AB, Norrtalje,101,RLABO,2016-12-08,2016-12-09,False
53511,NRUK,NRA Northumbrian Region,101,RLABO,2006-10-23,2006-10-23,False
53427,NRWG,Landesumweltamt Nordrhein-Westfalen,101,RLABO,2006-10-23,2006-10-23,False
53490,NSLS,Stockholm University,101,RLABO,2006-10-23,2006-10-23,False
135823,NSTO,Nature Agency Nykøbing F,101,RLABO,2012-03-10,2012-03-10,False
230819,NUIG,National University of Ireland, Galway,101,RLABO,2021-01-07,2021-01-07,False
53491,NWLS,Swedish Environmental Protection Agency,101,RLABO,2006-10-23,2006-10-23,False
53369,NWOC,National Water Research Institute,101,RLABO,2006-10-23,2006-10-23,False
53512,NWUK,Environment Agency, North West Region, Warrington,101,RLABO,2006-10-23,2011-12-01,False
130131,OMCG,University of Hamburg, Abteilung fur Organomeereschemie,101,RLABO,2007-07-25,2007-07-25,False
135770,ORUM,Man-Technology-Environment Research Centre, Örebro University,101,RLABO,2012-03-01,2012-03-01,False
53370,OSBC,Institute of Ocean Sciences,101,RLABO,2006-10-23,2006-10-23,False
131521,OUES,Association Ouessant, Ouessant,101,RLABO,2008-10-28,2011-12-01,False
141012,OUUF,University of Oulu,101,RLABO,2014-09-28,2014-09-28,False
156356,OWMP,Regional Inspectorate of Environmental Protection in Olsztyn,101,RLABO,2016-05-19,2016-05-19,False
137629,PAGS,PAG Miljöundersökningar,101,RLABO,2013-06-18,2013-06-19,False
53461,PFHN,The Norwegian Crop Research Institute (Planteforsk Holt Forskingssenter),101,RLABO,2006-10-23,2006-10-23,False
53472,PGIP,Polish Geological Institute,101,RLABO,2006-10-23,2006-10-23,False
53513,PLUK,Scottish Office Agriculture,101,RLABO,2006-10-23,2006-10-23,False
53514,PMLK,Plymouth Marine Laboratory,101,RLABO,2006-10-23,2006-10-23,False
167786,POYF,Pöyry Finland (Former Maa ja Vesi Ltd),101,RLABO,2016-08-18,2016-09-17,False
54340,PPOF,North Ostrobothnia Regional Environment Centre,101,RLABO,2006-10-23,2006-10-23,False
53383,RAKD,Ringkøbing Amtskommune Danmark,101,RLABO,2006-10-23,2006-10-23,False
169812,RALF,Ramboll Analytics (Lahti),101,RLABO,2017-04-10,2017-04-10,False
53478,RCMA,Regional Center "Monitoring of the Arctic" of Roshydromet,101,RLABO,2006-10-23,2015-02-17,False
135014,RCMH,ROSHYDROMET, Moscow,101,RLABO,2010-09-10,2015-02-17,False
53446,RIKZ,National Institute for Coastal and Marine Manageme,101,RLABO,2006-10-23,2006-10-23,False
132398,RISO,Risø National Laboratory for Sustainable Energy,101,RLABO,2010-07-07,2010-07-07,False
53447,RIVM,Rijksinstituut voor Volksgezondheid en Milieuhygie,101,RLABO,2006-10-23,2006-10-23,False
53448,RIVO,Rijksinstituut voor Vissery Onderzoek, Ijmuiden,101,RLABO,2006-10-23,2011-12-01,False
53449,RIZA,Rijksinstituut voor Zuivering van Afvalwater,101,RLABO,2006-10-23,2006-10-23,False
53450,RKTP,Rijks-Kwaliteitsinstituut voor land- en tuinbouwprodukten,101,RLABO,2006-10-23,2006-10-23,False
53354,RSSB,Rijksstation voor Sierplantenteelt, Melle,101,RLABO,2006-10-23,2011-12-01,False
53355,RUGB,Rijks Universiteit Gent,101,RLABO,2006-10-23,2006-10-23,False
53356,RVZB,ILVO Fisheries,101,RLABO,2006-10-23,2011-12-21,False
154829,RWAU,RWTH Aachen University, Aachen,101,RLABO,2015-08-12,2015-08-12,False
131957,RWSW,Rijkswaterstaat, Lelystad,101,RLABO,2009-07-02,2014-07-29,False
154891,SAMW,Senckenberg am Meer, Wilhelmshaven,101,RLABO,2015-09-08,2015-09-08,False
53384,SCSS,State Chemical Supervision Service, Søborg,101,RLABO,2006-10-23,2011-12-01,False
79348,SEPB,Scottish Environment Protection Agency - Aberdeen Lab,101,RLABO,2006-10-23,2014-09-28,False
79349,SEPD,Scottish Environment Protection Agency - Dingwall Lab,101,RLABO,2006-10-23,2014-09-28,False
53515,SEPE,Scottish Environment Protection Agency - Edinburgh Lab,101,RLABO,2006-10-23,2014-09-28,False
140835,SEPN,Scottish Environment Protection Agency - Angus Smith Lab,101,RLABO,2014-05-20,2014-09-28,False
53516,SEPP,Scottish Environment Protection Agency - Perth Lab,101,RLABO,2006-10-23,2014-09-28,False
53517,SEPW,Scottish Environment Protection Agency - West Region Lab,101,RLABO,2006-10-23,2014-09-28,False
53492,SERI,Swedish Environmental Research Institute,101,RLABO,2006-10-23,2016-04-06,False
53462,SERO,Sero A/S,101,RLABO,2006-10-23,2006-10-23,False
53473,SFIP,Sea Fisheries Institute, Morski Instytit Rybacki,101,RLABO,2006-10-23,2006-10-23,False
135620,SFPA,SFPA Clonakilty HQ,101,RLABO,2011-11-21,2011-11-21,False
156084,SGUS,Geological Survey of Sweden,101,RLABO,2016-03-08,2016-03-08,False
53463,SIIF,Sentral Instituttet for Industriell Forskning, Oslo,101,RLABO,2006-10-23,2011-12-01,False
135858,SINL,Stable Isotopes in Nature Laboratory - University of New Brunswick,101,RLABO,2012-03-21,2012-03-21,False
53464,SINT,SINTEF Applied Chemistry, Oslo,101,RLABO,2006-10-23,2011-12-01,False
53533,SKIO,Skidaway Institute of Oceanography,101,RLABO,2006-10-23,2006-10-23,False
53493,SLKS,AB Svensk Laboratoriet,101,RLABO,2006-10-23,2006-10-23,False
156355,SLPP,Regional Inspectorate of Environmental Protection in Gdansk - Branch Office in Slupsk,101,RLABO,2016-05-19,2016-05-19,False
155796,SLUQ,Swedish University of Agricultural Sciences, Department of Aquatic Resources,101,RLABO,2016-02-10,2016-02-10,False
155793,SLUS,Swedish University of Agricultural Sciences,101,RLABO,2016-02-08,2016-02-08,False
131522,SMEL,SMEL Blainville,101,RLABO,2008-10-28,2008-10-28,False
53494,SMHI,Swedish Meteorological and Hydrological Institute,101,RLABO,2006-10-23,2006-10-23,False
53495,SMRC,Stockholm University Marine Research Center,101,RLABO,2006-10-23,2006-10-23,False
155790,SOIR,State Oceanographic Institute,101,RLABO,2016-02-02,2016-02-02,False
80614,STCE,Star Cross Laboratory, Exeter,101,RLABO,2006-10-23,2006-10-23,False
53518,STUK,Environment Agency Nottingham,101,RLABO,2006-10-23,2006-10-23,False
53496,SUSE,Stockholm University Systems Ecology,101,RLABO,2006-10-23,2006-10-23,False
137643,SWAM,Swedish Agency for Marine and Water Management,101,RLABO,2013-06-27,2013-06-27,False
53519,SWUK,Environment Agency Southern,101,RLABO,2006-10-23,2006-10-23,False
53520,SWWK,NRA South-West/Wessex Region,101,RLABO,2006-10-23,2006-10-23,False
141010,SYJF,Finnish Environment Institute, SYKE (Joensuu),101,RLABO,2014-09-28,2014-09-28,False
169811,SYKE,Finnish Environment Institute (Helsinki),101,RLABO,2017-04-10,2017-04-10,False
132313,SYME,Sy.M.EL.,101,RLABO,2010-04-27,2010-04-27,False
195803,SYNF,SYNLAB Analytics & Services Finland Oy,101,RLABO,2018-03-22,2018-03-22,False
141009,SYOF,Finnish Environment Institute, SYKE (Oulu),101,RLABO,2014-09-28,2014-09-28,False
156358,SZPP,Regional Inspectorate of Environmental Protection in Szczecin,101,RLABO,2016-05-19,2016-05-19,False
167792,THLF,The National Institute for Health and Welfare,101,RLABO,2016-08-18,2016-09-17,False
53428,TLUG,Thueringer Landesanstalt fuer Umwelt und Geologie,101,RLABO,2006-10-23,2006-10-23,False
53497,TMBL,Tjãrnö Marine Biological Laboratory,101,RLABO,2006-10-23,2006-10-23,False
136298,TOXE,TOXEM SARL,101,RLABO,2012-09-26,2013-06-27,False
78864,TUUF,University of Turku,101,RLABO,2006-10-23,2006-10-23,False
53521,TWUK,NRA Thames Region,101,RLABO,2006-10-23,2006-10-23,False
53465,UBGN,University of Bergen,101,RLABO,2006-10-23,2006-10-23,False
80804,UBOF,Université de Bretagne Occidentale,101,RLABO,2006-10-23,2006-10-23,False
53498,UCKS,University College of Kalmar,101,RLABO,2006-10-23,2006-10-23,False
80809,UDCS,University of A Coruña,101,RLABO,2006-10-23,2006-10-23,False
53357,UGAB,University of Ghent,101,RLABO,2006-10-23,2006-10-23,False
167785,UHEF,Laboratory of Dept of Environmental Sciences, Helsinki University,101,RLABO,2016-08-18,2016-09-17,False
53436,UIPT,University of Iceland,101,RLABO,2006-10-23,2006-10-23,False
53358,ULBB,Université Libre de Bruxelles,101,RLABO,2006-10-23,2006-10-23,False
53359,ULGB,Université de Liège,101,RLABO,2006-10-23,2006-10-23,False
156205,UMKU,Umea University, Biochemical Laboratory,101,RLABO,2016-04-01,2016-04-01,False
53499,UMSC,Umeå University,101,RLABO,2006-10-23,2006-10-23,False
130346,UNIC,Unicomarine Ltd, Letchworth Laboratory,101,RLABO,2007-08-29,2007-08-29,False
53466,UNIN,Unilab Analyse A/S,101,RLABO,2006-10-23,2006-10-23,False
154828,UPBB,Umweltprobenbank im Umweltbundesamt, Berlin,101,RLABO,2015-08-12,2015-08-12,False
131015,USFO,Umhvørvisstovan,101,RLABO,2008-04-03,2016-07-16,False
137813,USOU,University of Southampton,101,RLABO,2013-10-09,2013-10-09,False
54336,UUSF,Uusimaa Regional Environment Centre,101,RLABO,2006-10-23,2006-10-23,False
132059,UVIG,University of Vigo,101,RLABO,2009-10-15,2009-10-19,False
197197,VEFR,Vendée Environment And Food Laboratory, La Roche,101,RLABO,2018-08-31,2018-08-31,False
53467,VETN,Veterinærinstituttet,101,RLABO,2006-10-23,2006-10-23,False
53474,VHRP,Veterinary Hygiene Research Station,101,RLABO,2006-10-23,2006-10-23,False
195802,VHVF,Water Protection Association of the River Vantaa and Helsinki Region,101,RLABO,2018-03-22,2018-03-22,False
53385,VKID,DHI Water and Environment,101,RLABO,2006-10-23,2006-10-23,False
120999,VKYF,City of Vaasa Environmental Laboratory,101,RLABO,2006-12-06,2006-12-06,False
53360,VUBB,Vrije Universiteit Brussel,101,RLABO,2006-10-23,2006-10-23,False
53429,VUCG,Staatliches Veterinäruntersuchungsamt für Fische- und Fischwaren,101,RLABO,2006-10-23,2006-10-23,False
53430,VUNG,Lebensmittel- und Veterinäruntersuchungsamt des Landes Schleswig-Holstein, Neumünster,101,RLABO,2006-10-23,2011-12-01,False
53431,WASG,Staatliches Amt für Wasser und Abfall Stade,101,RLABO,2006-10-23,2006-10-23,False
131958,WEAQ,WEAQ AB, Ängelholm,101,RLABO,2009-07-02,2009-07-02,False
53432,WEJG,Dr. Wiertz, Eggert und Dr. Joerissen Laboratorium,101,RLABO,2006-10-23,2006-10-23,False
53433,WGEG,Wassergütestelle Elbe,101,RLABO,2006-10-23,2006-10-23,False
53522,WLUK,Environment Agency Llanelli Laboratory,101,RLABO,2006-10-23,2006-10-23,False
230729,WMHG,Werkstätten Materialhof,101,RLABO,2020-12-22,2021-01-06,False
53523,WRCK,WRc plc,101,RLABO,2006-10-23,2006-10-23,False
137814,WSGA,WESSLING GmbH, Altenberge,101,RLABO,2013-10-10,2013-10-10,False
167791,WUUF,The Association for Water and Environment of Western Uusimaa,101,RLABO,2016-08-18,2016-09-17,False
53524,WWUK,Science and Technology Scientific Centre,101,RLABO,2006-10-23,2006-10-23,False
53525,YWUK,NRA Yorkshire Region,101,RLABO,2006-10-23,2006-10-23,False
